time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
9.3151172027e-11,30015576.86433734,12086.446621021785
9.3311774727e-11,30015574.570024624,12086.068765261389
9.3472377427e-11,30015567.321717348,12085.604395827415
9.3632980127e-11,30015577.918001708,12085.77992518167
9.3793582827e-11,30015573.387943797,12086.463838640377
9.3954185527e-11,30015568.47478269,12085.301142291617
9.4114788227e-11,30015578.217814222,12086.126571482342
9.4275390927e-11,30015573.974677756,12085.533562145703
9.4435993627e-11,30015574.75431173,12086.07095737907
9.4596596327e-11,30015575.403919652,12086.455864083317
9.4757199027e-11,30015567.434009362,12085.5571254841
9.4917801727e-11,30015569.08139684,12086.47326685743
9.5078404427e-11,30015567.80152466,12085.53726938117
9.5239007127e-11,30015578.85505346,12086.110211843963
9.5399609827e-11,30015568.602111906,12086.454877636814
9.5560212527e-11,30015574.026256118,12085.772065952397
9.5720815227e-11,30015570.07756679,12085.621560879881
9.5881417927e-11,30015567.68385312,12086.26429045397
9.6042020627e-11,30015577.799242936,12085.363922323233
9.6202623327e-11,30015574.959566258,12086.309293160954
9.6363226027e-11,30015566.647922784,12085.112347001785
9.6523828727e-11,30015573.788230345,12086.067807903088
9.6684431427e-11,30015567.878362745,12085.772543154828
9.6845034127e-11,30015565.209545594,12086.06982169528
9.7005636827e-11,30015565.19826416,12086.164540367421
9.7166239527e-11,30015567.53341033,12086.54370272156
9.7326842227e-11,30015568.96964136,12086.169677861611
9.7487444927e-11,30015568.269528154,12086.596545044553
9.764804762699999e-11,30015563.205387723,12087.36142805227
9.7808650327e-11,30015565.519044086,12086.288261902637
9.7969253027e-11,30015572.54328971,12086.134835452454
9.8129855727e-11,30015563.118877806,12087.174804871847
9.8290458427e-11,30015563.956006214,12087.573350346813
9.8451061127e-11,30015573.38955341,12087.065674320396
9.8611663827e-11,30015568.769229818,12086.779014997981
9.8772266527e-11,30015567.223389454,12086.625211312388
9.8932869227e-11,30015562.071666036,12087.266822581623
9.9093471927e-11,30015572.748007707,12087.080113158452
9.9254074627e-11,30015571.48694265,12086.896460643893
9.9414677327e-11,30015568.661230106,12086.322197088495
9.9575280027e-11,30015568.7810478,12087.31266885751
9.9735882727e-11,30015563.836725064,12086.514382439122
9.9896485427e-11,30015569.744446505,12086.586609241614
